university,endowment,numFaculty,country,numStaff,established,numPostgrad,numUndergrad,numStudents
Louisiana State University,3.858E8,1500,US,5000,1860,4112,24641,29549
Louisiana State University,3.858E8,1500,US,5000,1860,4112,24641,30000
Louisiana State University,3.858E8,1500,US,5000,1860,4908,24641,25215
Louisiana State University,3.858E8,1500,US,5000,1860,4908,24641,29549
Louisiana State University,3.858E8,1500,US,5000,1860,4908,24641,30000
University of Amsterdam,39347.399999999994,2796,the Netherlands,2294,1632,12554,20185,32739
University of Rennes 2 %E2%80%93 Upper Brittany,30,645,France,1095,1969,3,11,17
Idaho State University,,,US,1269,1901,2661,12892,15553
Idaho State University,,,US,1269,1901,2661,12892,15553
Idaho State University,,,US,1269,1947,2661,12892,15553
Idaho State University,,,US,1269,1947,2661,12892,15553
Idaho State University,,,US,1269,1963,2661,12892,15553
Idaho State University,,,US,1269,1963,2661,12892,15553
Epoka University,3000.0,50,Albania,25,2007,200,600,800
Epoka University,3000.0,50,Albania,25,2007,200,600,1000
Epoka University,3000.0,50,Albania,25,2007,200,800,800
Epoka University,3000.0,50,Albania,25,2007,200,800,1000
Portland State University,4.0E7,2592,US,1632,1946,6481,23222,29703
University of Denver,3.5E8,1259,US,1628,1864,6387,5087,11476
University of Denver,3.5E8,1259,US,1628,1864,6387,5087,11842
University of Denver,3.5E8,1259,US,1628,1864,6389,5087,11476
University of Denver,3.5E8,1259,US,1628,1864,6389,5087,11842
University of Denver,3.5E8,1259,US,1628,1864,6387,5455,11476
University of Denver,3.5E8,1259,US,1628,1864,6387,5455,11842
University of Denver,3.5E8,1259,US,1628,1864,6389,5455,11476
University of Denver,3.5E8,1259,US,1628,1864,6389,5455,11842
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,5760
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,5760
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2374,3485,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,5760
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2275,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,5760
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Rice University,4.5E9,650,US,2152,1912,2374,3708,6082
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,13470,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,7000,12004,23500
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
Drexel University,4.27E8,2396,US,1404,1891,9009,12004,22479
